12966,4216,Biz Chair,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:57:59
12974,4217,House of Antique Hardware,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:04
13039,4218,Wine Country Gift Baskets,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:04
13043,4219,Universal Studios Hollywood,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:04
13083,4220,WinterSilks,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:04
13101,4221,Massage Warehouse,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:10
13117,4222,Dr. Scholl's,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:10
13122,4223,David Yurman,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:10
13128,4224,Really Good Stuff,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:10
13147,4225,All Star Health,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:10
13188,4226,Safari Books Online,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:10
13228,4227,Whole Latte Love,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:10
13244,4228,Midwest Sports,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:16
13246,4229,Factory Direct Craft,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:16
13247,4230,Ringside Collectibles,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:16
13262,4231,Vineyard Vines,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:21
13275,4232,Chaco,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:21
13306,4233,American Meadows,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:21
13313,4234,Wholesale Marine,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:22
13339,4235,CPAP.com,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:27
13368,4236,Windsor,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:27
13393,4237,Allivet,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:27
13422,4238,Clarks,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:27
13449,4239,Urban Decay,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:32
13460,4240,Perry Ellis,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:33
13481,4241,AllModern,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:33
13510,4242,Zara,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:49
13575,4243,Bergners,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:49
13579,4244,MakeMyTrip,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:58:59
13592,4245,Online Labels,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:00
13618,4246,SleekShop.com,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:00
13622,4247,Air New Zealand,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:00
13623,4248,Showtime,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:00
13705,4249,Medals Of America,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:00
13740,4250,Mattress Firm,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:00
13746,4251,Fresh Finds,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:05
13768,4252,Cuddledown,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:11
13887,4253,PC Richard,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:11
13920,4254,Improvements Catalog,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:16
13960,4255,Lilly Pulitzer,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:21
13963,4256,NFL Game Pass,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:22
14016,4257,Work 'n Gear,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:22
14080,4258,Keds,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:22
14137,4259,Competitive Cyclist,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:27
14141,4260,Nespresso,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:27
14163,4261,Turtle Beach,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:33
14226,4262,Superdry,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:33
14239,4263,Urbanears,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:33
14273,4264,Christy Sports,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:33
14304,4265,Amberen,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:33
14306,4266,New Balance,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:33
14347,4267,Bonobos,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:38
14348,4268,Digiarty,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:39
14399,4269,Hertz,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:39
14418,4270,thredUP,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:44
14452,4271,23andMe,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:44
14557,4272,Carousel Checks,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:49
14659,4273,Sanuk,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:50
14696,4274,Envelopes.com,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:50
14704,4275,The Outnet,CSUS,Active,NULL,NULL,NULL,2018-05-29 03:59:50
14819,4276,Jack Rogers,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:00
14927,4277,Depositphotos,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:00
14966,4278,Gilt City,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:06
15061,4279,VUDU,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:12
15074,4280,Briggs & Riley Travelware,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:17
15114,4281,Gotobus,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:18
15129,4282,LoveBook Online,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:18
15143,4283,SIMPLE Mobile,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:23
15167,4284,Too Faced Cosmetics,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:23
15196,4285,The Art of Shaving,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:23
15322,4286,LeftLane Sports,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:29
15325,4287,ForYourParty,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:34
15358,4288,Serena & Lily,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:34
15375,4289,Karen Millen,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:40
15381,4290,CardPool,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:40
15493,4291,About Airport Parking,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:45
15530,4292,LastCall,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:50
15564,4293,Bing Ads,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:56
15575,4294,Ray Ban,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:00:56
15590,4295,GoldStar,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:01
15594,4296,Avianca,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:01
15638,4297,Halloween Costumes,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:02
15648,4298,Long Tall Sally,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:12
15652,4299,Discount Tire Direct,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:12
15697,4300,Garage,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:12
15761,4301,TaxSlayer,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:17
15837,4302,My Freedom Smokes,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:18
15911,4303,Pure Formulas,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:23
15913,4304,Tire Buyer,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:28
15987,4305,Apple Online Store Singapore,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:29
16042,4306,Dollar General,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:29
16052,4307,Ancestry,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:34
16111,4308,BROOKS,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:35
16115,4309,Open Sky,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:35
16129,4310,Revzilla,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:40
16177,4311,knetbooks,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:40
16210,4312,Top Vintage,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:01:40
16363,4313,LOT Polish Airlines,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:01
16378,4314,Full Beauty,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:06
16423,4315,Alpha Industries,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:31
16518,4316,Shop WSS,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:42
16527,4317,1-800-GOT-JUNK,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:42
16547,4318,Bare Minerals,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:47
16549,4319,Apple Online Store Hong Kong,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:47
16551,4320,Experiencias Xcaret,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:53
16570,4321,Pricefalls,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:53
16576,4322,Dell Singapore,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:53
16577,4323,Dell Malaysia,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:58
16611,4324,Norton,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:02:58
16666,4325,Thomas Sabo,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:04
16690,4326,Pharmaca,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:04
16739,4327,Sammydress,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:09
16816,4328,Easy Canvas Prints,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:20
16821,4329,GlobalRose,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:20
16846,4330,Saucony,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:25
16848,4331,Stride Rite,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:30
16851,4332,Prosoft Engineering,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:31
16888,4333,Dish,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:31
16905,4334,Jetstar,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:31
16917,4335,Horchow,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:31
16925,4336,Watch Station,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:41
16971,4337,Farfetch,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:42
17027,4338,NIKEiD,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:42
17031,4339,Mytheresa,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:42
17053,4340,PrimeSport,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:47
17058,4341,Warby Parker,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:47
17074,4342,Animal Jam,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:48
17078,4343,Aer Lingus,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:53
17102,4344,NASM,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:53
17105,4345,eSigns,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:03:58
17120,4346,eEuroparts,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:04
17126,4347,Academy,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:04
17134,4348,Pool Supply World,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:09
17135,4349,Pharmapacks,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:15
17153,4350,Intuit ProSeries Tax,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:15
17159,4351,Dr. Fuhrman,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:15
17162,4352,UPS,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:20
17166,4353,LifeProof,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:20
17176,4354,Jetwing Hotels,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:21
17181,4355,Fitflop,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:21
17188,4356,Henri Bendel,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:26
17209,4357,JBL,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:31
17213,4358,Dr. Ho Now,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:31
17266,4359,Tarte Cosmetics,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:32
17269,4360,The Real Real,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:37
17291,4361,francesca's,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:53
17293,4362,OptiContacts,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:53
17304,4363,Acme Tools,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:58
17306,4364,Writer's Digest University,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:59
17314,4365,ACE Cash Express,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:59
17316,4366,Alex and Ani,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:59
17319,4367,Cincinnati Reds,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:04:59
17324,4368,Neutrogena,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:04
17326,4369,San Diego Zoo,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:05
17335,4370,Thrift Books,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:10
17346,4371,Moody Gardens,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:10
17350,4372,Bulk Apothecary,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:10
17358,4373,Need Supply,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:10
17367,4374,YETI,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:16
17387,4375,Lifetouch,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:16
17390,4376,Marco's Pizza,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:16
17417,4377,Pandora Radio,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:16
17418,4378,Aquatica,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:16
17425,4379,VMInnovations,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:21
17443,4380,Wizard101,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:21
17458,4381,Greyhound,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:21
17469,4382,MyPillow,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:27
17471,4383,Harriet Carter,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:32
17472,4384,Dooney & Bourke,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:37
17474,4385,California Pet Pharmacy,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:42
17488,4386,Tower Hobbies,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:05:52
17498,4387,Austin Kayak,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:06:03
17511,4388,Philadelphia Zoo,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:06:03
17518,4389,Rapids Water Park,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:06:08
17541,4390,BHLDN,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:06:18
17552,4391,Teachers Pay Teachers,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:06:29
17565,4392,Family Tree DNA,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:06:49
17566,4393,eFavorMart,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:04
17571,4394,Volaris,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:19
17572,4395,Ink Technologies,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:34
17573,4396,Brandy Melville,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:34
17574,4397,Dr. Schulze's,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:34
17597,4398,HCG Diet,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:40
17602,4399,NatureBox,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:40
17624,4400,Adore Me,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:40
17629,4401,Daily Sale,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:45
17634,4402,Dashlane,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:45
17644,4403,AnyPromo,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:45
17659,4404,Stuffed Safari,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:51
17664,4405,Country Outfitter,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:51
17673,4406,Mike's Cigars,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:56
17700,4407,Peltz Shoes,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:07:56
17717,4408,Backstage,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:01
17738,4409,Astro Gaming,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:01
17739,4410,Alamo,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:02
17745,4411,DealDash,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:02
17839,4412,National Notary Association,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:07
17840,4413,Trifexis,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:07
17844,4414,Kelly's Running Warehouse,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:07
17845,4415,Ripley's Aquarium,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:12
17846,4416,Catalina Express,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:12
17866,4417,Goedeker's,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:17
17868,4418,CV Linens,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:28
17870,4419,SheIn,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:28
17877,4420,Catalina Island,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:49
17903,4421,Big Kahuna's,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:54
17926,4422,Simple Tire,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:54
17948,4423,Le Creuset,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:08:59
17964,4424,Glasses.com,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:05
17970,4425,TouchOfModern,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:05
17998,4426,DraftKings,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:05
18022,4427,Lazada Malaysia,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:10
18050,4428,Online Fabric Store,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:16
18059,4429,Dolly Parton's Stampede,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:21
18060,4430,Silver Rush Style,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:26
18061,4431,St. Louis Cardinals,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:26
18108,4432,The New Yorker,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:26
18112,4433,Disney World,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:27
18114,4434,Rue La La,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:27
18115,4435,Billabong,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:37
18117,4436,Ninja,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:38
18120,4437,Carseat Canopy,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:43
18137,4438,Pura Vida,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:48
18138,4439,TackleDirect,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:48
18167,4440,White Cloud,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:48
18192,4441,Danner,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:54
18215,4442,100 Percent Pure,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:54
18236,4443,Eat24,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:54
18244,4444,LELO,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:59
18272,4445,Budget Golf,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:59
18277,4446,CLEAR,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:59
18301,4447,Donatos,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:09:59
18324,4448,G Suite,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:05
18349,4449,Natchez Shooters Supplies,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:05
18371,4450,Spacial,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:10
18381,4451,Pure Hockey,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:10
18438,4452,Banggood,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:11
18463,4453,CyberGhost VPN,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:17
18485,4454,Coolibar,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:22
18489,4455,Round Table Pizza,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:22
18521,4456,MANGO,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:22
18526,4457,Sylvane,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:22
18531,4458,LovelyWholesale,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:28
18552,4459,ANSgear,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:28
18562,4460,Coach Outlet,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:33
18568,4461,Guess Factory,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:33
18598,4462,O'Reilly,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:39
18599,4463,Graco,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:39
18675,4464,Ted Baker,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:39
18783,4465,FastTech,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:44
18796,4466,Thrunite,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:44
18826,4467,Madame Tussauds New York,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:44
18845,4468,Rally House,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:49
18884,4469,Boohoo,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:49
18902,4470,Zalora Philippines,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:10:55
18908,4471,The Dinner Detective,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:00
18957,4472,Shiseido,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:00
18981,4473,Biltmore,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:06
18982,4474,Prestigia,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:06
19052,4475,LivingSocial,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:11
19060,4476,Daniel Wellington,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:16
19062,4477,Sealife,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:17
19068,4478,Groop Dealz,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:22
19092,4479,GeekBuying,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:22
19094,4480,Autoplicity,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:27
19107,4481,Flippers Pizzeria,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:28
19224,4482,Fitbit,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:33
19227,4483,DTLR,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:33
19314,4484,AW Direct,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:33
19552,4485,AT&T Wireless,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:38
19562,4486,Xara,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:38
19580,4487,Rakuten,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:11:38
19634,4488,Raise,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:15
19666,4489,Incase,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:30
19711,4490,TaskRabbit,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:36
19726,4491,Legal Solutions from Thomson Reuters,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:36
19728,4492,Sole Society,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:36
19736,4493,Melia,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:36
19758,4494,Favor Favor,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:41
19760,4495,prAna,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:41
19762,4496,Toppers Pizza,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:41
19769,4497,Vimeo,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:46
19782,4498,ExtremeTerrain,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:47
19863,4499,Hello Fresh,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:47
19903,4500,Barneys Warehouse,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:52
19908,4501,Rogaine,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:52
19918,4502,Put Me In The Story,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:58
19938,4503,Action Alert Plus,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:58
19954,4504,Caudabe,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:12:58
20034,4505,Natural Healthy Concepts,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:03
20057,4506,SOUFEEL,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:08
20095,4507,River Island,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:09
20186,4508,Moda Operandi,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:14
20194,4509,PatchMD,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:14
20329,4510,Simon Sez IT,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:14
20341,4511,Mt Baker Vapor,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:19
20374,4512,FreshBooks,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:19
20437,4513,Lands' End Business Outfitters,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:20
20490,4514,Temptation Cancun Resort,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:25
20491,4515,Ritani,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:25
20585,4516,MoviePass,CSUS,Active,NULL,NULL,NULL,2018-05-29 04:13:25
